iso,GCAM_region_ID,year,scenario,temp_change,gdp
nzl,6,2095,gSSP5,3C,1207876.635
nzl,6,2095,gSSP5,4C,1207876.635
omn,21,2095,gSSP5,1C,270374.6377
omn,21,2095,gSSP5,2C,270374.6377
omn,21,2095,gSSP5,3C,270374.6377
omn,21,2095,gSSP5,4C,270374.6377
pak,22,2095,gSSP5,1C,4630445.781
pak,22,2095,gSSP5,2C,4725553.022
pak,22,2095,gSSP5,3C,4836473.604
pak,22,2095,gSSP5,4C,4968387.757
pan,9,2095,gSSP5,1C,266311.299
pan,9,2095,gSSP5,2C,266311.299
pan,9,2095,gSSP5,3C,266311.299
pan,9,2095,gSSP5,4C,266311.299
per,26,2095,gSSP5,1C,1131817.058
per,26,2095,gSSP5,2C,1131817.058
per,26,2095,gSSP5,3C,1131817.058
per,26,2095,gSSP5,4C,1131817.058
phl,29,2095,gSSP5,1C,4740397.724
phl,29,2095,gSSP5,2C,4971332.355
phl,29,2095,gSSP5,3C,5226899.407
phl,29,2095,gSSP5,4C,5508646.942
png,29,2095,gSSP5,1C,471743.1556
png,29,2095,gSSP5,2C,489173.8593
png,29,2095,gSSP5,3C,508837.4501
png,29,2095,gSSP5,4C,531415.6906
pol,12,2095,gSSP5,1C,2076435.761
pol,12,2095,gSSP5,2C,2076435.761
pol,12,2095,gSSP5,3C,2076435.761
pol,12,2095,gSSP5,4C,2076435.761
pri,1,2095,gSSP5,1C,67789.88251
pri,1,2095,gSSP5,2C,67789.88251
pri,1,2095,gSSP5,3C,67789.88251
pri,1,2095,gSSP5,4C,67789.88251
prt,13,2095,gSSP5,1C,1405380.621
prt,13,2095,gSSP5,2C,1405380.621
prt,13,2095,gSSP5,3C,1405380.621
prt,13,2095,gSSP5,4C,1405380.621
pry,26,2095,gSSP5,1C,379170.2732
pry,26,2095,gSSP5,2C,379170.2732
pry,26,2095,gSSP5,3C,379170.2732
pry,26,2095,gSSP5,4C,379170.2732
pse,21,2095,gSSP5,1C,155350.6197
pse,21,2095,gSSP5,2C,155350.6197
pse,21,2095,gSSP5,3C,155350.6197
pse,21,2095,gSSP5,4C,155350.6197
pyf,29,2095,gSSP5,1C,11131.35529
pyf,29,2095,gSSP5,2C,11131.35529
pyf,29,2095,gSSP5,3C,11131.35529
pyf,29,2095,gSSP5,4C,11131.35529
qat,21,2095,gSSP5,1C,466532.6303
qat,21,2095,gSSP5,2C,466532.6303
qat,21,2095,gSSP5,3C,466532.6303
qat,21,2095,gSSP5,4C,466532.6303
rom,12,2095,gSSP5,1C,663490.3351
rom,12,2095,gSSP5,2C,663490.3351
rom,12,2095,gSSP5,3C,663490.3351
rom,12,2095,gSSP5,4C,663490.3351
rus,23,2095,gSSP5,1C,4876195.958
rus,23,2095,gSSP5,2C,4567648.017
rus,23,2095,gSSP5,3C,4201464.225
rus,23,2095,gSSP5,4C,3779495.112
rwa,2,2095,gSSP5,1C,541583.9038
rwa,2,2095,gSSP5,2C,541583.9038
rwa,2,2095,gSSP5,3C,541583.9038
rwa,2,2095,gSSP5,4C,541583.9038
sau,21,2095,gSSP5,1C,2821256.375
sau,21,2095,gSSP5,2C,2821256.375
sau,21,2095,gSSP5,3C,2821256.375
sau,21,2095,gSSP5,4C,2821256.375
sdn,2,2095,gSSP5,1C,2858970.219
sdn,2,2095,gSSP5,2C,2932829.936
sdn,2,2095,gSSP5,3C,3026596.499
sdn,2,2095,gSSP5,4C,3131954.39
sen,5,2095,gSSP5,1C,704558.0649
sen,5,2095,gSSP5,2C,704558.0649
sen,5,2095,gSSP5,3C,704558.0649
sen,5,2095,gSSP5,4C,704558.0649
sgp,29,2095,gSSP5,1C,345238.3035
sgp,29,2095,gSSP5,2C,345238.3035
sgp,29,2095,gSSP5,3C,345238.3035
sgp,29,2095,gSSP5,4C,345238.3035
slb,29,2095,gSSP5,1C,30662.74065
slb,29,2095,gSSP5,2C,30662.74065
slb,29,2095,gSSP5,3C,30662.74065
slb,29,2095,gSSP5,4C,30662.74065
sle,5,2095,gSSP5,1C,355750.7633
sle,5,2095,gSSP5,2C,355750.7633
sle,5,2095,gSSP5,3C,355750.7633
sle,5,2095,gSSP5,4C,355750.7633
slv,9,2095,gSSP5,1C,80818.959
slv,9,2095,gSSP5,2C,80818.959
slv,9,2095,gSSP5,3C,80818.959
slv,9,2095,gSSP5,4C,80818.959
som,2,2095,gSSP5,1C,48548.0506
som,2,2095,gSSP5,2C,49802.25928
som,2,2095,gSSP5,3C,51394.50526
som,2,2095,gSSP5,4C,53183.58308
srb,15,2095,gSSP5,1C,237828.0172
srb,15,2095,gSSP5,2C,237828.0172
srb,15,2095,gSSP5,3C,237828.0172
srb,15,2095,gSSP5,4C,237828.0172
stp,5,2095,gSSP5,1C,4657.373824
stp,5,2095,gSSP5,2C,4657.373824
stp,5,2095,gSSP5,3C,4657.373824
stp,5,2095,gSSP5,4C,4657.373824
sur,25,2095,gSSP5,1C,8065.164937
sur,25,2095,gSSP5,2C,8065.164937
sur,25,2095,gSSP5,3C,8065.164937
sur,25,2095,gSSP5,4C,8065.164937
svk,12,2095,gSSP5,1C,440227.5815
svk,12,2095,gSSP5,2C,440227.5815
svk,12,2095,gSSP5,3C,440227.5815
svk,12,2095,gSSP5,4C,440227.5815
svn,12,2095,gSSP5,1C,197603.9418
svn,12,2095,gSSP5,2C,197603.9418
svn,12,2095,gSSP5,3C,197603.9418
svn,12,2095,gSSP5,4C,197603.9418
swe,13,2095,gSSP5,1C,2636328.636
swe,13,2095,gSSP5,2C,2636328.636
swe,13,2095,gSSP5,3C,2636328.636
swe,13,2095,gSSP5,4C,2636328.636
swz,4,2095,gSSP5,1C,46221.93087
swz,4,2095,gSSP5,2C,46221.93087
swz,4,2095,gSSP5,3C,46221.93087
swz,4,2095,gSSP5,4C,46221.93087
syr,21,2095,gSSP5,1C,1416801.268
syr,21,2095,gSSP5,2C,1431555.37
syr,21,2095,gSSP5,3C,1451606.897
syr,21,2095,gSSP5,4C,1475199.408
tcd,5,2095,gSSP5,1C,894609.0079
tcd,5,2095,gSSP5,2C,924019.26
tcd,5,2095,gSSP5,3C,960353.1575
tcd,5,2095,gSSP5,4C,1002839.955
tgo,5,2095,gSSP5,1C,384399.9724
tgo,5,2095,gSSP5,2C,384399.9724
tgo,5,2095,gSSP5,3C,384399.9724
tgo,5,2095,gSSP5,4C,384399.9724
tha,29,2095,gSSP5,1C,3008602.534
tha,29,2095,gSSP5,2C,3008602.534
tha,29,2095,gSSP5,3C,3008602.534
tha,29,2095,gSSP5,4C,3008602.534
tjk,10,2095,gSSP5,1C,83541.67359
tjk,10,2095,gSSP5,2C,83541.67359
tjk,10,2095,gSSP5,3C,83541.67359
tjk,10,2095,gSSP5,4C,83541.67359
tkm,10,2095,gSSP5,1C,173359.7663
tkm,10,2095,gSSP5,2C,173359.7663
tkm,10,2095,gSSP5,3C,173359.7663
tkm,10,2095,gSSP5,4C,173359.7663
tls,29,2095,gSSP5,1C,44251.48531
tls,29,2095,gSSP5,2C,44251.48531
tls,29,2095,gSSP5,3C,44251.48531
tls,29,2095,gSSP5,4C,44251.48531
ton,29,2095,gSSP5,1C,900.5339936
ton,29,2095,gSSP5,2C,900.5339936
ton,29,2095,gSSP5,3C,900.5339936
ton,29,2095,gSSP5,4C,900.5339936
tto,9,2095,gSSP5,1C,34567.61979
tto,9,2095,gSSP5,2C,34567.61979
tto,9,2095,gSSP5,3C,34567.61979
tto,9,2095,gSSP5,4C,34567.61979
tun,3,2095,gSSP5,1C,310780.0427
tun,3,2095,gSSP5,2C,310780.0427
tun,3,2095,gSSP5,3C,310780.0427
tun,3,2095,gSSP5,4C,310780.0427
tur,15,2095,gSSP5,1C,4638037.63
tur,15,2095,gSSP5,2C,4661148.778
tur,15,2095,gSSP5,3C,4693411.94
tur,15,2095,gSSP5,4C,4736814.676
tza,4,2095,gSSP5,1C,3060176.471
tza,4,2095,gSSP5,2C,3138047.545
tza,4,2095,gSSP5,3C,3224175.845
tza,4,2095,gSSP5,4C,3339807.156
uga,2,2095,gSSP5,1C,3028418.83
uga,2,2095,gSSP5,2C,3085240.936
uga,2,2095,gSSP5,3C,3164893.087
uga,2,2095,gSSP5,4C,3286216.767
ukr,14,2095,gSSP5,1C,786849.1404
ukr,14,2095,gSSP5,2C,786849.1404
ukr,14,2095,gSSP5,3C,786849.1404
ukr,14,2095,gSSP5,4C,786849.1404
ury,26,2095,gSSP5,1C,103150.3334
ury,26,2095,gSSP5,2C,103150.3334
ury,26,2095,gSSP5,3C,103150.3334
ury,26,2095,gSSP5,4C,103150.3334
usa,1,2095,gSSP5,1C,70788297.56
usa,1,2095,gSSP5,2C,69924327.15
usa,1,2095,gSSP5,3C,68898969.6
usa,1,2095,gSSP5,4C,67717406.61
uzb,10,2095,gSSP5,1C,573458.7452
uzb,10,2095,gSSP5,2C,573458.7452
uzb,10,2095,gSSP5,3C,573458.7452
uzb,10,2095,gSSP5,4C,573458.7452
vct,9,2095,gSSP5,1C,2179.583112
vct,9,2095,gSSP5,2C,2179.583112
vct,9,2095,gSSP5,3C,2179.583112
vct,9,2095,gSSP5,4C,2179.583112
ven,25,2095,gSSP5,1C,571145.5538
ven,25,2095,gSSP5,2C,571145.5538
ven,25,2095,gSSP5,3C,571145.5538
ven,25,2095,gSSP5,4C,571145.5538
vnm,29,2095,gSSP5,1C,2528814.732
vnm,29,2095,gSSP5,2C,2528814.732
vnm,29,2095,gSSP5,3C,2528814.732
vnm,29,2095,gSSP5,4C,2528814.732
vut,29,2095,gSSP5,1C,22694.50097
vut,29,2095,gSSP5,2C,22694.50097
vut,29,2095,gSSP5,3C,22694.50097
vut,29,2095,gSSP5,4C,22694.50097
wsm,29,2095,gSSP5,1C,1312.64277
wsm,29,2095,gSSP5,2C,1312.64277
wsm,29,2095,gSSP5,3C,1312.64277
wsm,29,2095,gSSP5,4C,1312.64277
yem,21,2095,gSSP5,1C,925586.911
yem,21,2095,gSSP5,2C,935225.6682
yem,21,2095,gSSP5,3C,948325.1983
yem,21,2095,gSSP5,4C,963738.0302
zaf,24,2095,gSSP5,1C,2018096.512
zaf,24,2095,gSSP5,2C,2018096.512
zaf,24,2095,gSSP5,3C,2018096.512
zaf,24,2095,gSSP5,4C,2018096.512
zmb,4,2095,gSSP5,1C,1109497.859
zmb,4,2095,gSSP5,2C,1109497.859
zmb,4,2095,gSSP5,3C,1109497.859
zmb,4,2095,gSSP5,4C,1109497.859
zwe,4,2095,gSSP5,1C,141316.331
zwe,4,2095,gSSP5,2C,141316.331
zwe,4,2095,gSSP5,3C,141316.331
zwe,4,2095,gSSP5,4C,141316.331
afg,27,2095,gSSP5,1C,1548798.557
afg,27,2095,gSSP5,2C,1597382.17
afg,27,2095,gSSP5,3C,1651692.139
afg,27,2095,gSSP5,4C,1716098.579
ago,4,2095,gSSP5,1C,1490204.953
ago,4,2095,gSSP5,2C,1490204.953
ago,4,2095,gSSP5,3C,1490204.953
ago,4,2095,gSSP5,4C,1490204.953
alb,15,2095,gSSP5,1C,77944.14491
alb,15,2095,gSSP5,2C,77944.14491
alb,15,2095,gSSP5,3C,77944.14491
alb,15,2095,gSSP5,4C,77944.14491
are,21,2095,gSSP5,1C,1245485.309
are,21,2095,gSSP5,2C,1245485.309
are,21,2095,gSSP5,3C,1245485.309
are,21,2095,gSSP5,4C,1245485.309
arg,31,2095,gSSP5,1C,1642839.086
arg,31,2095,gSSP5,2C,1642839.086
arg,31,2095,gSSP5,3C,1642839.086
arg,31,2095,gSSP5,4C,1642839.086
arm,10,2095,gSSP5,1C,35121.14395
arm,10,2095,gSSP5,2C,35121.14395
arm,10,2095,gSSP5,3C,35121.14395
arm,10,2095,gSSP5,4C,35121.14395
aus,6,2095,gSSP5,1C,9460234.995
aus,6,2095,gSSP5,2C,9460234.995
aus,6,2095,gSSP5,3C,9460234.995
aus,6,2095,gSSP5,4C,9460234.995
aut,13,2095,gSSP5,1C,1513412.447
aut,13,2095,gSSP5,2C,1513412.447
aut,13,2095,gSSP5,3C,1513412.447
aut,13,2095,gSSP5,4C,1513412.447
aze,10,2095,gSSP5,1C,248225.41
aze,10,2095,gSSP5,2C,250213.5586
aze,10,2095,gSSP5,3C,252861.9599
aze,10,2095,gSSP5,4C,256279.0134
bdi,2,2095,gSSP5,1C,487137.1163
bdi,2,2095,gSSP5,2C,499722.0007
bdi,2,2095,gSSP5,3C,515698.7928
bdi,2,2095,gSSP5,4C,533650.6199
bel,13,2095,gSSP5,1C,2216904.678
bel,13,2095,gSSP5,2C,2216904.678
bel,13,2095,gSSP5,3C,2216904.678
bel,13,2095,gSSP5,4C,2216904.678
ben,5,2095,gSSP5,1C,792151.8024
ben,5,2095,gSSP5,2C,792151.8024
ben,5,2095,gSSP5,3C,792151.8024
ben,5,2095,gSSP5,4C,792151.8024
bfa,5,2095,gSSP5,1C,1312706.909
bfa,5,2095,gSSP5,2C,1383376.446
bfa,5,2095,gSSP5,3C,1460270.889
bfa,5,2095,gSSP5,4C,1541706.147
bgd,27,2095,gSSP5,1C,3738154.456
bgd,27,2095,gSSP5,2C,3828424.207
bgd,27,2095,gSSP5,3C,3932069.962
bgd,27,2095,gSSP5,4C,4065318.348
bgr,12,2095,gSSP5,1C,282715.9906
bgr,12,2095,gSSP5,2C,282715.9906
bgr,12,2095,gSSP5,3C,282715.9906
bgr,12,2095,gSSP5,4C,282715.9906
bhr,21,2095,gSSP5,1C,174481.6034
bhr,21,2095,gSSP5,2C,174481.6034
bhr,21,2095,gSSP5,3C,174481.6034
bhr,21,2095,gSSP5,4C,174481.6034
abw,9,2095,gSSP5,1C,6214.093929
abw,9,2095,gSSP5,2C,6214.093929
abw,9,2095,gSSP5,3C,6214.093929
abw,9,2095,gSSP5,4C,6214.093929
bhs,9,2100,gSSP1,1C,12425.09851
bhs,9,2100,gSSP1,2C,12425.09851
bhs,9,2100,gSSP1,3C,12425.09851
bhs,9,2100,gSSP1,4C,12425.09851
bih,15,2100,gSSP1,1C,51620.79717
bih,15,2100,gSSP1,2C,51620.79717
bih,15,2100,gSSP1,3C,51620.79717
bih,15,2100,gSSP1,4C,51620.79717
blr,14,2100,gSSP1,1C,101637.8761
blr,14,2100,gSSP1,2C,101637.8761
blr,14,2100,gSSP1,3C,101637.8761
blr,14,2100,gSSP1,4C,101637.8761
blz,9,2100,gSSP1,1C,8846.011554
blz,9,2100,gSSP1,2C,8846.011554
blz,9,2100,gSSP1,3C,8846.011554
blz,9,2100,gSSP1,4C,8846.011554
twn,30,2100,gSSP1,1C,519926.0916
twn,30,2100,gSSP1,2C,519926.0916
twn,30,2100,gSSP1,3C,519926.0916
twn,30,2100,gSSP1,4C,519926.0916
bol,26,2100,gSSP1,1C,381841.5122
bol,26,2100,gSSP1,2C,381841.5122
bol,26,2100,gSSP1,3C,381841.5122
bol,26,2100,gSSP1,4C,381841.5122
bra,7,2100,gSSP1,1C,6302210.634
bra,7,2100,gSSP1,2C,6302210.634
bra,7,2100,gSSP1,3C,6302210.634
bra,7,2100,gSSP1,4C,6302210.634
brb,9,2100,gSSP1,1C,5088.776059
brb,9,2100,gSSP1,2C,5088.776059
brb,9,2100,gSSP1,3C,5088.776059
brb,9,2100,gSSP1,4C,5088.776059
brn,29,2100,gSSP1,1C,22689.49473
brn,29,2100,gSSP1,2C,22689.49473
brn,29,2100,gSSP1,3C,22689.49473
brn,29,2100,gSSP1,4C,22689.49473
btn,27,2100,gSSP1,1C,37905.66528
btn,27,2100,gSSP1,2C,37905.66528
btn,27,2100,gSSP1,3C,37905.66528
btn,27,2100,gSSP1,4C,37905.66528
bwa,4,2100,gSSP1,1C,58508.86101
bwa,4,2100,gSSP1,2C,58508.86101
bwa,4,2100,gSSP1,3C,58508.86101
bwa,4,2100,gSSP1,4C,58508.86101
caf,5,2100,gSSP1,1C,145157.6669
caf,5,2100,gSSP1,2C,149929.7221
caf,5,2100,gSSP1,3C,155825.1957
caf,5,2100,gSSP1,4C,162719.0279
can,8,2100,gSSP1,1C,4462721.677
can,8,2100,gSSP1,2C,4462721.677
can,8,2100,gSSP1,3C,4462721.677
can,8,2100,gSSP1,4C,4462721.677
che,16,2100,gSSP1,1C,1315199.967
che,16,2100,gSSP1,2C,1315199.967
che,16,2100,gSSP1,3C,1315199.967
che,16,2100,gSSP1,4C,1315199.967
chl,26,2100,gSSP1,1C,503832.7796
chl,26,2100,gSSP1,2C,503832.7796
chl,26,2100,gSSP1,3C,503832.7796
chl,26,2100,gSSP1,4C,503832.7796
chn,11,2100,gSSP1,1C,22076169.95
chn,11,2100,gSSP1,2C,21503461.26
chn,11,2100,gSSP1,3C,20824182.77
chn,11,2100,gSSP1,4C,20041634.57
civ,5,2100,gSSP1,1C,922200.8162
civ,5,2100,gSSP1,2C,922200.8162
civ,5,2100,gSSP1,3C,922200.8162
civ,5,2100,gSSP1,4C,922200.8162
cmr,5,2100,gSSP1,1C,848479.0551
cmr,5,2100,gSSP1,2C,875457.5632
cmr,5,2100,gSSP1,3C,907546.3913
cmr,5,2100,gSSP1,4C,949723.124
cod,5,2100,gSSP1,1C,3739381.254
cod,5,2100,gSSP1,2C,3862313.333
cod,5,2100,gSSP1,3C,4014185.597
cod,5,2100,gSSP1,4C,4191776.401
cog,5,2100,gSSP1,1C,238576.2942
cog,5,2100,gSSP1,2C,246419.4848
cog,5,2100,gSSP1,3C,256109.0883
cog,5,2100,gSSP1,4C,267439.5607
col,32,2100,gSSP1,1C,1743204.641
col,32,2100,gSSP1,2C,1770963.775
col,32,2100,gSSP1,3C,1819550.88
col,32,2100,gSSP1,4C,1884948.641
com,2,2100,gSSP1,1C,15868.09791
com,2,2100,gSSP1,2C,15868.09791
com,2,2100,gSSP1,3C,15868.09791
com,2,2100,gSSP1,4C,15868.09791
cpv,5,2100,gSSP1,1C,8693.989664
cpv,5,2100,gSSP1,2C,8693.989664
cpv,5,2100,gSSP1,3C,8693.989664
cpv,5,2100,gSSP1,4C,8693.989664
cri,9,2100,gSSP1,1C,153757.0006
cri,9,2100,gSSP1,2C,153757.0006
cri,9,2100,gSSP1,3C,153757.0006
cri,9,2100,gSSP1,4C,153757.0006
cub,9,2100,gSSP1,1C,117899.4887
cub,9,2100,gSSP1,2C,117899.4887
cub,9,2100,gSSP1,3C,117899.4887
cub,9,2100,gSSP1,4C,117899.4887
cyp,12,2100,gSSP1,1C,38515.82484
cyp,12,2100,gSSP1,2C,38515.82484
cyp,12,2100,gSSP1,3C,38515.82484
cyp,12,2100,gSSP1,4C,38515.82484
cze,12,2100,gSSP1,1C,686297.0315
cze,12,2100,gSSP1,2C,686297.0315
cze,12,2100,gSSP1,3C,686297.0315
cze,12,2100,gSSP1,4C,686297.0315
deu,13,2100,gSSP1,1C,5783981.975
deu,13,2100,gSSP1,2C,5673108.704
deu,13,2100,gSSP1,3C,5541604.104
deu,13,2100,gSSP1,4C,5390107.051
dji,2,2100,gSSP1,1C,20611.79837
dji,2,2100,gSSP1,2C,21144.29136
dji,2,2100,gSSP1,3C,21820.30312
dji,2,2100,gSSP1,4C,22579.88277
dnk,13,2100,gSSP1,1C,617469.2915
dnk,13,2100,gSSP1,2C,617469.2915
dnk,13,2100,gSSP1,3C,617469.2915
dnk,13,2100,gSSP1,4C,617469.2915
dom,9,2100,gSSP1,1C,260711.8966
dom,9,2100,gSSP1,2C,260711.8966
dom,9,2100,gSSP1,3C,260711.8966
dom,9,2100,gSSP1,4C,260711.8966
dza,3,2100,gSSP1,1C,704548.0324
dza,3,2100,gSSP1,2C,704548.0324
dza,3,2100,gSSP1,3C,704548.0324
dza,3,2100,gSSP1,4C,704548.0324
ecu,26,2100,gSSP1,1C,487032.0821
ecu,26,2100,gSSP1,2C,487032.0821
ecu,26,2100,gSSP1,3C,487032.0821
ecu,26,2100,gSSP1,4C,487032.0821
egy,3,2100,gSSP1,1C,2375982.655
egy,3,2100,gSSP1,2C,2375982.655
egy,3,2100,gSSP1,3C,2375982.655
egy,3,2100,gSSP1,4C,2375982.655
eri,2,2100,gSSP1,1C,113216.3183
eri,2,2100,gSSP1,2C,116141.1914
eri,2,2100,gSSP1,3C,119854.3833
eri,2,2100,gSSP1,4C,124026.5962
esp,13,2100,gSSP1,1C,3339618.433
esp,13,2100,gSSP1,2C,3339618.433
esp,13,2100,gSSP1,3C,3339618.433
esp,13,2100,gSSP1,4C,3339618.433
est,12,2100,gSSP1,1C,58983.24457
est,12,2100,gSSP1,2C,58983.24457
est,12,2100,gSSP1,3C,58983.24457
est,12,2100,gSSP1,4C,58983.24457
eth,2,2100,gSSP1,1C,3151869.043
eth,2,2100,gSSP1,2C,3225388.519
eth,2,2100,gSSP1,3C,3301692.823
eth,2,2100,gSSP1,4C,3385608.993
fin,13,2100,gSSP1,1C,564390.5602
fin,13,2100,gSSP1,2C,564390.5602
fin,13,2100,gSSP1,3C,564390.5602
fin,13,2100,gSSP1,4C,564390.5602
fji,29,2100,gSSP1,1C,16262.81824
fji,29,2100,gSSP1,2C,16262.81824
fji,29,2100,gSSP1,3C,16262.81824
fji,29,2100,gSSP1,4C,16262.81824
fra,13,2100,gSSP1,1C,6770694.24
fra,13,2100,gSSP1,2C,6770694.24
fra,13,2100,gSSP1,3C,6770694.24
fra,13,2100,gSSP1,4C,6770694.24
gab,5,2100,gSSP1,1C,69351.34937
gab,5,2100,gSSP1,2C,69351.34937
gab,5,2100,gSSP1,3C,69351.34937
gab,5,2100,gSSP1,4C,69351.34937
gbr,13,2100,gSSP1,1C,7455773.235
gbr,13,2100,gSSP1,2C,7391204.547
gbr,13,2100,gSSP1,3C,7314620.9
gbr,13,2100,gSSP1,4C,7226394.353
geo,10,2100,gSSP1,1C,51585.58708
geo,10,2100,gSSP1,2C,51585.58708
geo,10,2100,gSSP1,3C,51585.58708
geo,10,2100,gSSP1,4C,51585.58708
gha,5,2100,gSSP1,1C,1083958.657
gha,5,2100,gSSP1,2C,1083958.657
gha,5,2100,gSSP1,3C,1083958.657
gha,5,2100,gSSP1,4C,1083958.657
gin,5,2100,gSSP1,1C,515292.8081
gin,5,2100,gSSP1,2C,515292.8081
gin,5,2100,gSSP1,3C,515292.8081
gin,5,2100,gSSP1,4C,515292.8081
gmb,5,2100,gSSP1,1C,75962.36163
gmb,5,2100,gSSP1,2C,75962.36163
gmb,5,2100,gSSP1,3C,75962.36163
gmb,5,2100,gSSP1,4C,75962.36163
gnb,5,2100,gSSP1,1C,69387.55737
gnb,5,2100,gSSP1,2C,69387.55737
gnb,5,2100,gSSP1,3C,69387.55737
gnb,5,2100,gSSP1,4C,69387.55737
gnq,5,2100,gSSP1,1C,57725.32491
gnq,5,2100,gSSP1,2C,57725.32491
gnq,5,2100,gSSP1,3C,57725.32491
gnq,5,2100,gSSP1,4C,57725.32491
grc,13,2100,gSSP1,1C,779723.7265
grc,13,2100,gSSP1,2C,779723.7265
grc,13,2100,gSSP1,3C,779723.7265
grc,13,2100,gSSP1,4C,779723.7265
gtm,9,2100,gSSP1,1C,653849.5987
gtm,9,2100,gSSP1,2C,659427.4565
gtm,9,2100,gSSP1,3C,667511.7788
gtm,9,2100,gSSP1,4C,678777.8825
guy,25,2100,gSSP1,1C,4125.901009
guy,25,2100,gSSP1,2C,4125.901009
guy,25,2100,gSSP1,3C,4125.901009
guy,25,2100,gSSP1,4C,4125.901009
hkg,11,2100,gSSP1,1C,263624.6335
hkg,11,2100,gSSP1,2C,263624.6335
hkg,11,2100,gSSP1,3C,263624.6335
hkg,11,2100,gSSP1,4C,263624.6335
hnd,9,2100,gSSP1,1C,300960.9745
hnd,9,2100,gSSP1,2C,311918.4835
hnd,9,2100,gSSP1,3C,325491.6182
hnd,9,2100,gSSP1,4C,341293.7462
hrv,15,2100,gSSP1,1C,81637.02261
hrv,15,2100,gSSP1,2C,81637.02261
hrv,15,2100,gSSP1,3C,81637.02261
hrv,15,2100,gSSP1,4C,81637.02261
hti,9,2100,gSSP1,1C,294180.4033
hti,9,2100,gSSP1,2C,303709.4439
hti,9,2100,gSSP1,3C,317759.4672
hti,9,2100,gSSP1,4C,333633.4932
hun,12,2100,gSSP1,1C,319320.5397
hun,12,2100,gSSP1,2C,319320.5397
hun,12,2100,gSSP1,3C,319320.5397
hun,12,2100,gSSP1,4C,319320.5397
idn,18,2100,gSSP1,1C,8212641.106
idn,18,2100,gSSP1,2C,8212641.106
idn,18,2100,gSSP1,3C,8212641.106
idn,18,2100,gSSP1,4C,8212641.106
ind,17,2100,gSSP1,1C,27872752.27
ind,17,2100,gSSP1,2C,27750843.9
ind,17,2100,gSSP1,3C,27606250.79
ind,17,2100,gSSP1,4C,27439675.39
irl,13,2100,gSSP1,1C,574150.4412
irl,13,2100,gSSP1,2C,574150.4412
irl,13,2100,gSSP1,3C,574150.4412
irl,13,2100,gSSP1,4C,574150.4412
irn,21,2100,gSSP1,1C,1718520.91
irn,21,2100,gSSP1,2C,1718520.91
irn,21,2100,gSSP1,3C,1718520.91
irn,21,2100,gSSP1,4C,1718520.91
irq,21,2100,gSSP1,1C,1401377.44
irq,21,2100,gSSP1,2C,1415970.923
irq,21,2100,gSSP1,3C,1435804.162
irq,21,2100,gSSP1,4C,1459139.836
isl,16,2100,gSSP1,1C,84284.90883
isl,16,2100,gSSP1,2C,84284.90883
isl,16,2100,gSSP1,3C,84284.90883
isl,16,2100,gSSP1,4C,84284.90883
isr,21,2100,gSSP1,1C,1050531.019
isr,21,2100,gSSP1,2C,1050531.019
isr,21,2100,gSSP1,3C,1050531.019
isr,21,2100,gSSP1,4C,1050531.019
ita,13,2100,gSSP1,1C,3971490.17
ita,13,2100,gSSP1,2C,3971490.17
ita,13,2100,gSSP1,3C,3971490.17
ita,13,2100,gSSP1,4C,3971490.17
jam,9,2100,gSSP1,1C,42843.19969
jam,9,2100,gSSP1,2C,42843.19969
jam,9,2100,gSSP1,3C,42843.19969
jam,9,2100,gSSP1,4C,42843.19969
jor,21,2100,gSSP1,1C,409023.1749
jor,21,2100,gSSP1,2C,409023.1749
jor,21,2100,gSSP1,3C,409023.1749
jor,21,2100,gSSP1,4C,409023.1749
jpn,19,2100,gSSP1,1C,7638825.883
jpn,19,2100,gSSP1,2C,7505529.692
jpn,19,2100,gSSP1,3C,7347429.707
jpn,19,2100,gSSP1,4C,7165294.013
kaz,10,2100,gSSP1,1C,366232.2491
kaz,10,2100,gSSP1,2C,366232.2491
kaz,10,2100,gSSP1,3C,366232.2491
kaz,10,2100,gSSP1,4C,366232.2491
ken,2,2100,gSSP1,1C,1400415.951
ken,2,2100,gSSP1,2C,1432918.202
ken,2,2100,gSSP1,3C,1467569.024
ken,2,2100,gSSP1,4C,1512292.122
kgz,10,2100,gSSP1,1C,76003.85254
kgz,10,2100,gSSP1,2C,76003.85254
kgz,10,2100,gSSP1,3C,76003.85254
kgz,10,2100,gSSP1,4C,76003.85254
khm,29,2100,gSSP1,1C,368818.4899
khm,29,2100,gSSP1,2C,368818.4899
khm,29,2100,gSSP1,3C,368818.4899
khm,29,2100,gSSP1,4C,368818.4899
kor,28,2100,gSSP1,1C,2082684.536
kor,28,2100,gSSP1,2C,2082684.536
kor,28,2100,gSSP1,3C,2082684.536
kor,28,2100,gSSP1,4C,2082684.536
kwt,21,2100,gSSP1,1C,281344.7438
kwt,21,2100,gSSP1,2C,281344.7438
kwt,21,2100,gSSP1,3C,281344.7438
kwt,21,2100,gSSP1,4C,281344.7438
lao,29,2100,gSSP1,1C,174717.3021
lao,29,2100,gSSP1,2C,174717.3021
lao,29,2100,gSSP1,3C,174717.3021
lao,29,2100,gSSP1,4C,174717.3021
lbn,21,2100,gSSP1,1C,119981.6442
lbn,21,2100,gSSP1,2C,119981.6442
lbn,21,2100,gSSP1,3C,119981.6442
lbn,21,2100,gSSP1,4C,119981.6442
